tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes
tt4600952,movie,Guardians,Zashchitniki,0,2017,,89,"Action,Adventure,Comedy",4.1,15038
tt8400758,movie,Killers Anonymous,Killers Anonymous,0,2019,,95,"Action,Crime,Mystery",4.0,10511
tt2364897,movie,The Disappointments Room,The Disappointments Room,0,2016,,91,"Drama,Horror,Thriller",3.9,11178
tt0365957,movie,You Got Served,You Got Served,0,2004,,95,"Drama,Music",3.9,29035
tt3477064,movie,Recep Ivedik 4,Recep Ivedik 4,0,2014,,117,Comedy,3.9,19289
tt1139592,movie,Jeepers Creepers III,Jeepers Creepers 3,0,2017,,100,Horror,3.9,25629
tt1273221,movie,London Fields,London Fields,0,2018,,118,"Crime,Mystery,Thriller",3.9,12691
tt1712159,movie,11-11-11,11-11-11,0,2011,,90,"Horror,Mystery,Thriller",3.9,12718
tt3655326,movie,Life Is a Dream,Life Is a Dream,0,2014,,81,"Documentary,Drama,Family",3.9,31269
tt0275022,movie,Crossroads,Crossroads,0,2002,,93,"Comedy,Drama,Romance",3.9,45947
tt0220506,movie,Halloween: Resurrection,Halloween: Resurrection,0,2002,,90,"Horror,Thriller",3.9,51577
tt1552211,movie,The Last Days of American Crime,The Last Days of American Crime,0,2020,,148,"Action,Crime,Drama",3.8,12708
tt10598156,movie,Dhaakad,Dhaakad,0,2022,,135,"Action,Thriller",3.8,12204
tt0424774,movie,The Adventures of Sharkboy and Lavagirl 3-D,The Adventures of Sharkboy and Lavagirl in 3-D,0,2005,,93,"Action,Adventure,Comedy",3.8,44593
tt8066940,movie,Indian 2,Indian 2,0,2024,,,"Action,Drama,Musical",3.8,16397
tt1714203,movie,Piranha 3DD,Piranha 3DD,0,2012,,83,"Comedy,Horror,Sci-Fi",3.8,46739
tt2292959,movie,The Canyons,The Canyons,0,2013,,99,"Drama,Thriller",3.8,12324
tt4059702,movie,AmeriGeddon,AmeriGeddon,0,2016,,90,"Action,Adventure,Drama",3.8,13436
tt1656171,movie,Dam999,Dam999,0,2011,,108,"Adventure,Drama,Sci-Fi",3.8,20751
tt0460780,movie,In the Name of the King: A Dungeon Siege Tale,In the Name of the King: A Dungeon Siege Tale,0,2007,,127,"Action,Adventure,Fantasy",3.8,52086
tt0450345,movie,The Wicker Man,The Wicker Man,0,2006,,102,"Horror,Mystery,Thriller",3.8,73294
tt1091617,movie,Expelled: No Intelligence Allowed,Expelled: No Intelligence Allowed,0,2008,,90,Documentary,3.7,12263
tt0432291,movie,The Fog,The Fog,0,2005,,100,"Horror,Mystery",3.7,40309
tt0308208,movie,Ballistic: Ecks vs. Sever,Ballistic: Ecks vs. Sever,0,2002,,91,"Action,Crime,Mystery",3.7,21490
tt0800003,movie,Delta Farce,Delta Farce,0,2007,,90,"Action,Adventure,Comedy",3.7,11636
tt0158622,movie,The Flintstones in Viva Rock Vegas,The Flintstones in Viva Rock Vegas,0,2000,,90,"Comedy,Family,Romance",3.7,26285
tt18072316,movie,Bade Miyan Chote Miyan,Bade Miyan Chote Miyan,0,2024,,163,"Action,Adventure,Sci-Fi",3.7,38991
tt0806147,movie,Extreme Movie,Extreme Movie,0,2008,,86,Comedy,3.7,11766
tt5456546,movie,Judwaa 2,Judwaa 2,0,2017,,145,"Action,Comedy,Romance",3.7,12192
tt30007864,movie,The American Society of Magical Negroes,The American Society of Magical Negroes,0,2024,,104,"Comedy,Fantasy",3.7,12044
tt6988116,movie,Kalank,Kalank,0,2019,,166,"Drama,Romance",3.7,17620
tt1153706,movie,Dance Flick,Dance Flick,0,2009,,83,"Action,Comedy,Music",3.6,13051
tt0795461,movie,Scary Movie V,Scary Movie 5,0,2013,,86,"Comedy,Horror",3.6,80167
tt9196192,movie,Cuties,Mignonnes,0,2020,,96,Drama,3.6,33054
tt1517489,movie,Spy Kids 4: All the Time in the World,Spy Kids: All the Time in the World,0,2011,,89,"Action,Adventure,Comedy",3.6,29592
tt11012066,movie,Home Sweet Home Alone,Home Sweet Home Alone,0,2021,,93,"Comedy,Crime,Family",3.6,21837
tt0368226,movie,The Room,The Room,0,2003,,99,Drama,3.6,97687
tt1231277,movie,S. Darko,S. Darko,0,2009,,103,"Drama,Mystery,Sci-Fi",3.6,14759
tt0291502,movie,Swept Away,Swept Away,0,2002,,89,"Comedy,Romance",3.6,18337
tt3138104,movie,The Hungover Games,The Hungover Games,0,2014,,85,"Adventure,Comedy,Fantasy",3.5,17569
tt12335692,movie,Last Man Down,Last Man Down,0,2021,,87,"Action,Sci-Fi",3.5,14236
tt0329028,movie,Dumb and Dumberer: When Harry Met Lloyd,Dumb and Dumberer: When Harry Met Lloyd,0,2003,,85,Comedy,3.5,43541
tt10481868,movie,Black Christmas,Black Christmas,0,2019,,92,"Horror,Mystery,Thriller",3.5,20787
tt0372873,movie,Dragon Wars: D-War,D-War,0,2007,,107,"Action,Drama,Fantasy",3.5,25691
tt3053228,movie,Day of the Dead: Bloodline,Day of the Dead: Bloodline,0,2017,,90,"Action,Drama,Horror",3.5,12756
tt6439558,movie,Recep Ivedik 5,Recep Ivedik 5,0,2017,,114,Comedy,3.4,18774
tt4877122,movie,The Emoji Movie,The Emoji Movie,0,2017,,86,"Adventure,Animation,Comedy",3.4,75649
tt0295254,movie,Feardotcom,Feardotcom,0,2002,,101,"Crime,Horror,Thriller",3.4,23337
tt1666186,movie,Vampires Suck,Vampires Suck,0,2010,,82,"Comedy,Horror",3.4,53171
tt1594972,movie,Norm of the North,Norm of the North,0,2016,,90,"Adventure,Animation,Comedy",3.4,10413
tt10886166,movie,365 Days,365 dni,0,2020,,114,"Drama,Romance",3.3,103899
tt5690360,movie,Slender Man,Slender Man,0,2018,,93,"Horror,Mystery,Thriller",3.3,40632
tt0810913,movie,Jack and Jill,Jack and Jill,0,2011,,91,Comedy,3.3,93181
tt2025667,movie,Smiley,Smiley,0,2012,,95,"Horror,Mystery,Thriller",3.3,10061
tt7851428,movie,First Signal,First Signal,0,2021,,102,"Drama,Sci-Fi",3.3,12158
tt1411664,movie,Bucky Larson: Born to Be a Star,Bucky Larson: Born to Be a Star,0,2011,,97,Comedy,3.3,13229
tt0499487,movie,Goal! III,Goal III: Taking on the World,0,2009,,96,"Drama,Romance,Sport",3.2,13387
tt0400426,movie,Far Cry,Far Cry,0,2008,,95,"Action,Adventure,Sci-Fi",3.2,15326
tt2467046,movie,Left Behind,Left Behind,0,2014,,110,"Action,Fantasy,Sci-Fi",3.1,43649
tt11656172,movie,Hard Kill,Hard Kill,0,2020,,98,"Action,Thriller",3.1,19704
tt7059844,movie,Dabangg 3,Dabangg 3,0,2019,,160,"Action,Comedy,Crime",3.0,20914
tt0383222,movie,BloodRayne,BloodRayne,0,2005,,95,"Action,Fantasy,Horror",3.0,37893
tt21106646,movie,The Next 365 Days,The Next 365 Days,0,2022,,112,"Drama,Romance",2.9,11624
tt30422937,movie,Nadaaniyan,Naadaniyaan,0,2025,,119,"Drama,Romance",2.9,14669
tt0466342,movie,Date Movie,Date Movie,0,2006,,83,"Comedy,Romance",2.8,63350
tt5697572,movie,Cats,Cats,0,2019,,110,"Comedy,Drama,Family",2.8,57709
tt4867110,movie,Swiped,Swiped,0,2018,,93,"Comedy,Romance",2.8,12928
tt1572311,movie,Tees Maar Khan,Tees Maar Khan,0,2010,,135,"Comedy,Crime",2.8,15180
tt1883367,movie,The Human Centipede III (Final Sequence),The Human Centipede III (Final Sequence),0,2015,,102,"Comedy,Horror",2.7,21369
tt2574698,movie,Gunday,Gunday,0,2014,,152,"Action,Drama,Musical",2.7,60775
tt1127884,movie,Hannah Montana and Miley Cyrus: Best of Both Worlds Concert,Hannah Montana and Miley Cyrus: Best of Both Worlds Concert,0,2008,,74,"Documentary,Music",2.7,12253
tt12915716,movie,Adipurush,Adipurush,0,2023,,179,"Action,Drama",2.7,135488
tt5013984,movie,Gully,Gully,0,2019,,84,"Crime,Drama",2.7,23933
tt14121726,movie,Jeepers Creepers: Reborn,Jeepers Creepers: Reborn,0,2022,,88,"Horror,Mystery,Thriller",2.6,15998
tt0185183,movie,Battlefield Earth,Battlefield Earth,0,2000,,117,"Action,Adventure,Sci-Fi",2.5,84579
tt1098327,movie,Dragonball Evolution,Dragonball Evolution,0,2009,,85,"Action,Adventure,Fantasy",2.5,82954
tt0799949,movie,Epic Movie,Epic Movie,0,2007,,86,"Adventure,Comedy,Fantasy",2.4,111533
tt6910020,movie,Nothing to Lose,Nada a Perder,0,2018,,134,"Biography,Drama",2.4,23166
tt0118589,movie,Glitter,Glitter,0,2001,,104,"Drama,Music,Romance",2.4,24323
tt0369226,movie,Alone in the Dark,Alone in the Dark,0,2005,,96,"Action,Horror,Sci-Fi",2.4,47783
tt0785077,movie,Who's Your Caddy?,Who's Your Caddy?,0,2007,,93,"Comedy,Sport",2.3,15711
tt7255568,movie,Student of the Year 2,Student of the Year 2,0,2019,,146,"Action,Comedy,Drama",2.2,23310
tt15334030,movie,Martin,Martin,0,2024,,147,"Action,Drama,Thriller",2.2,35794
tt8366590,movie,Baaghi 3,Baaghi 3,0,2020,,143,Action,2.2,14498
tt0317676,movie,House of the Dead,House of the Dead,0,2003,,90,"Action,Adventure,Horror",2.1,39289
tt0804492,movie,The Hottie & the Nottie,The Hottie & the Nottie,0,2008,,91,"Comedy,Romance",2.0,39443
tt1213644,movie,Disaster Movie,Disaster Movie,0,2008,,87,"Comedy,Sci-Fi",1.9,96386
tt0339034,movie,From Justin to Kelly,From Justin to Kelly,0,2003,,81,"Comedy,Music,Musical",1.9,27192
tt10888594,movie,Radhe,Radhe,0,2021,,109,"Action,Thriller",1.8,180614
tt1316037,movie,Birdemic: Shock and Terror,Birdemic: Shock and Terror,0,2010,,105,"Horror,Thriller",1.7,26287
tt0417056,movie,Pledge This!,Pledge This!,0,2006,,91,Comedy,1.7,19083
tt6208148,movie,Snow White,Snow White,0,2025,,109,"Adventure,Family,Fantasy",1.6,349430
tt0270846,movie,Superbabies: Baby Geniuses 2,Superbabies: Baby Geniuses 2,0,2004,,88,"Comedy,Family,Sci-Fi",1.5,31989
tt10263320,movie,Enes Batur: Gerçek Kahraman,Enes Batur: Gerçek Kahraman,0,2019,,99,Comedy,1.4,10027
tt4009460,movie,Kirk Cameron's Saving Christmas,Saving Christmas,0,2014,,79,"Comedy,Family",1.3,17140
tt1309000,movie,Dream.net,Álom.net,0,2009,,90,"Comedy,Romance,Sport",1.3,10050
tt0421051,movie,Daniel the Wizard,Daniel der Zauberer,0,2004,,81,"Comedy,Crime,Fantasy",1.2,15089
tt6038600,movie,Smolensk,Smolensk,0,2016,,120,"Drama,Thriller",1.2,40345
tt7886848,movie,Sadak 2,Sadak 2,0,2020,,133,"Action,Drama",1.2,96981
tt7221896,movie,Cumali Ceber,Cumali Ceber,0,2017,,100,Comedy,1.0,39577
tt35295730,movie,A Business Proposal,A Business Proposal,0,2025,,117,"Comedy,Drama,Romance",1.0,22480
tt13423846,movie,321 Action,321 Action,0,2020,,100,Drama,1.0,10244
